@relation ring
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
859.0, 18.0, -923.0, -734.0, 1562.0, 2236.0, -3475.0, 1318.0, -78.0, 925.0, 2162.0, 699.0, 4983.0, -4439.0, 2959.0, -1292.0, -686.0, 2572.0, -2319.0, 2027.0, 0
737.0, 263.0, 2032.0, -529.0, -1438.0, 277.0, 933.0, 274.0, 764.0, 2425.0, 2068.0, -1014.0, 522.0, 2089.0, 1038.0, -237.0, 3572.0, 536.0, -667.0, 518.0, 1
-3683.0, 407.0, 742.0, -309.0, -1361.0, -4721.0, -772.0, 1173.0, -416.0, 406.0, 158.0, 23.0, 557.0, -2597.0, 39.0, -3162.0, -2277.0, -204.0, 102.0, 2132.0, 0
-1336.0, 252.0, 319.0, 1406.0, -738.0, -664.0, -2488.0, 892.0, 138.0, 1718.0, -1933.0, 1277.0, -344.0, 217.0, -909.0, 1258.0, -3733.0, 258.0, -2503.0, 3062.0, 0
7.0, 613.0, 2355.0, 614.0, 76.0, -198.0, 1866.0, 1526.0, 4.0, 119.0, -1133.0, 318.0, 109.0, 146.0, -541.0, 1.0, -546.0, 1897.0, 88.0, -1375.0, 1
-93.0, -608.0, -3357.0, -249.0, -1032.0, 639.0, 1212.0, 34.0, 1259.0, -142.0, 234.0, 529.0, 1151.0, -128.0, -357.0, 94.0, -1046.0, -148.0, -1473.0, -1778.0, 0
-1573.0, -1703.0, -131.0, 1593.0, 2031.0, 1111.0, -182.0, 493.0, -706.0, 88.0, -2859.0, 1078.0, 1352.0, -2185.0, -208.0, 555.0, -1074.0, 2145.0, 695.0, -162.0, 0
332.0, 2918.0, -362.0, 1389.0, -2464.0, 803.0, -892.0, 1369.0, -2206.0, -2602.0, -1271.0, -589.0, -2919.0, -665.0, 573.0, -466.0, 2868.0, -3167.0, 1144.0, 4624.0, 0
139.0, -1435.0, 396.0, 1092.0, -1399.0, 26.0, -757.0, 1379.0, 275.0, 136.0, 127.0, -305.0, -2031.0, 1254.0, 1242.0, -779.0, -64.0, 115.0, -477.0, 41.0, 1
42.0, 676.0, 763.0, 381.0, -109.0, 1819.0, 2281.0, 969.0, 1668.0, -95.0, 776.0, -959.0, 144.0, 529.0, 2205.0, -295.0, -302.0, 624.0, 52.0, 3.0, 1
-398.0, 912.0, 544.0, 597.0, 1474.0, -887.0, 56.0, -213.0, -1.0, -135.0, -3.0, 658.0, 201.0, 887.0, 752.0, -633.0, 242.0, -1553.0, 294.0, 883.0, 1
1501.0, 126.0, 772.0, -982.0, 2389.0, -358.0, -1806.0, 2061.0, 98.0, -1662.0, 1076.0, 1454.0, 203.0, -165.0, 794.0, -1342.0, 472.0, 1514.0, 967.0, 817.0, 1
708.0, 1089.0, -719.0, -14.0, 3043.0, -1225.0, 398.0, -83.0, 3676.0, 1538.0, -696.0, 99.0, -506.0, -3412.0, 757.0, -1374.0, -1107.0, -61.0, -1171.0, -1215.0, 0
425.0, 26.0, 62.0, 2117.0, -1663.0, 752.0, 1235.0, 26.0, -964.0, -816.0, -842.0, 1423.0, 901.0, -1314.0, -2029.0, -1229.0, 1408.0, 72.0, 233.0, 583.0, 1
1066.0, -6.0, -1136.0, 1772.0, 844.0, 1727.0, 1289.0, 1216.0, 1852.0, -396.0, 1788.0, 1974.0, 313.0, 73.0, -601.0, -178.0, 1042.0, -14.0, 378.0, 9.0, 1
-1581.0, 333.0, 1212.0, 117.0, -569.0, -2638.0, 1428.0, -1304.0, 229.0, 271.0, -2336.0, -251.0, 2388.0, -368.0, 1341.0, 3337.0, 2076.0, -1572.0, -13.0, 3045.0, 0
-1272.0, 43.0, -2129.0, 28.0, -57.0, 291.0, -228.0, -1735.0, 1553.0, -189.0, -788.0, -624.0, -2277.0, -2186.0, 196.0, -564.0, -1113.0, -301.0, 4733.0, 1461.0, 0
-338.0, 378.0, 2374.0, 132.0, 884.0, 1209.0, 22.0, 986.0, 1953.0, -397.0, 557.0, -462.0, 134.0, 1577.0, -811.0, 693.0, -2495.0, -75.0, 377.0, 16.0, 1
334.0, 179.0, 913.0, 182.0, 2524.0, -1245.0, 568.0, 1338.0, 1.0, -161.0, 161.0, 861.0, 1134.0, 1793.0, 2403.0, -193.0, 24.0, -892.0, 596.0, 83.0, 1
2868.0, -23.0, 61.0, 2081.0, 1578.0, 864.0, 127.0, -548.0, 1181.0, 463.0, 856.0, -34.0, 986.0, 688.0, 328.0, 741.0, 489.0, 1179.0, -311.0, 1962.0, 1
-1814.0, 1126.0, -762.0, 2794.0, 2416.0, 501.0, -232.0, 915.0, 155.0, 1098.0, -2208.0, 2921.0, -3966.0, -205.0, 386.0, -612.0, -859.0, -52.0, 507.0, -1624.0, 0
854.0, -481.0, -6.0, -786.0, 2571.0, -718.0, -378.0, 1612.0, -41.0, -1007.0, 33.0, 1154.0, -848.0, -12.0, 32.0, 1315.0, 1804.0, -726.0, 388.0, -153.0, 1
-3157.0, 866.0, 449.0, -2053.0, 1447.0, 1493.0, 56.0, 541.0, -3129.0, 942.0, 878.0, 68.0, -677.0, 35.0, 4854.0, 1057.0, -1252.0, 707.0, -95.0, -1564.0, 0
491.0, -4656.0, 1256.0, 787.0, 616.0, -4816.0, -2138.0, -46.0, -4894.0, -1577.0, 468.0, 488.0, -873.0, -1574.0, 101.0, -1585.0, -1622.0, -38.0, 889.0, 3366.0, 0
1255.0, 602.0, 1335.0, 74.0, -112.0, 485.0, -257.0, 695.0, 1565.0, 79.0, -485.0, 661.0, 48.0, 977.0, 707.0, -1493.0, 387.0, -76.0, 664.0, -663.0, 1
502.0, -908.0, 566.0, 2233.0, 721.0, -103.0, 502.0, 2039.0, 1476.0, -529.0, -233.0, -814.0, 1244.0, 55.0, -772.0, 556.0, 1497.0, -254.0, 616.0, 557.0, 1
198.0, 764.0, 2072.0, -172.0, -1165.0, 558.0, -2461.0, -2043.0, -272.0, 794.0, -4755.0, 938.0, 2787.0, -352.0, 77.0, -97.0, -356.0, -104.0, -103.0, -1483.0, 0
6073.0, 2043.0, -1388.0, 331.0, 1051.0, -1849.0, -2513.0, 1633.0, 1908.0, -33.0, -1918.0, -4403.0, -599.0, -3689.0, 1373.0, 2922.0, 2656.0, -1134.0, -42.0, -707.0, 0
-1798.0, -577.0, -1319.0, 2054.0, 1318.0, 1949.0, -2217.0, 122.0, -131.0, -2788.0, -754.0, -475.0, 1256.0, -73.0, 1866.0, 2966.0, -1237.0, 1134.0, 3217.0, -224.0, 0
-96.0, 1453.0, -17.0, 1616.0, 528.0, 214.0, 2148.0, 302.0, 618.0, 1976.0, 2231.0, 2221.0, 438.0, -531.0, -737.0, 1372.0, 1062.0, 1245.0, 176.0, 1393.0, 1
-89.0, 17.0, 827.0, -7.0, -975.0, -3059.0, -524.0, -1894.0, -1444.0, -1222.0, 2477.0, 1329.0, -823.0, -2215.0, -1706.0, -853.0, -2723.0, -1836.0, 1967.0, 1197.0, 0
-46.0, 2496.0, -277.0, -2252.0, 81.0, -941.0, -2135.0, 1711.0, 1604.0, 7.0, -896.0, 454.0, 47.0, 174.0, -499.0, 2048.0, -583.0, -2125.0, 1376.0, 756.0, 0
624.0, -279.0, -371.0, 2767.0, -424.0, -556.0, 284.0, -1015.0, -1512.0, -928.0, -696.0, 1512.0, 85.0, -244.0, -1994.0, -1871.0, -2838.0, 1781.0, 564.0, -2206.0, 0
2074.0, 192.0, 424.0, 1389.0, -1645.0, -177.0, -702.0, -341.0, 344.0, -627.0, 1225.0, 166.0, 2065.0, 12.0, 2666.0, -3.0, -9.0, 604.0, -443.0, -642.0, 1
593.0, -875.0, 1219.0, -576.0, -516.0, 159.0, -963.0, 971.0, 408.0, -904.0, 298.0, 369.0, 1189.0, -72.0, -36.0, 347.0, 266.0, -444.0, 1571.0, -299.0, 1
-103.0, 1235.0, -203.0, -619.0, 476.0, -536.0, 1506.0, -1173.0, 1121.0, 1449.0, 577.0, 716.0, 303.0, 828.0, 82.0, -639.0, 1228.0, 163.0, -1221.0, 36.0, 1
3475.0, 239.0, 1549.0, 432.0, 2198.0, -1724.0, -313.0, -351.0, -1934.0, -1638.0, -3324.0, -3095.0, -1019.0, -156.0, 1169.0, -1778.0, 6373.0, 2645.0, -843.0, 1573.0, 0
-215.0, -3375.0, -5359.0, -308.0, -829.0, 1469.0, -2009.0, -571.0, -39.0, 362.0, -554.0, 1278.0, -1023.0, 2045.0, 3419.0, 149.0, 1049.0, -917.0, -283.0, 1042.0, 0
162.0, 2911.0, -404.0, -1612.0, -2024.0, 7.0, -25.0, -443.0, 131.0, 1365.0, -1086.0, 1842.0, 37.0, 1515.0, 1692.0, -191.0, 273.0, 1737.0, 37.0, 1666.0, 1
68.0, -1934.0, -224.0, -631.0, 333.0, 788.0, -1265.0, -1591.0, -732.0, -178.0, -1985.0, 3277.0, 1869.0, 953.0, -928.0, 3583.0, -432.0, 18.0, -1753.0, -2014.0, 0
-1266.0, -883.0, 524.0, 609.0, 189.0, 2951.0, -214.0, 45.0, 1546.0, -1064.0, 1375.0, 367.0, 2009.0, 424.0, 137.0, 703.0, 1321.0, 28.0, -1052.0, 608.0, 1
1155.0, 233.0, 195.0, 1411.0, 91.0, 1539.0, 1602.0, -484.0, -1332.0, -674.0, 66.0, -75.0, 231.0, -77.0, 2089.0, 2444.0, 158.0, 626.0, -404.0, 998.0, 1
-3627.0, 3208.0, 1825.0, 1973.0, 6.0, -2916.0, 2095.0, -17.0, 1464.0, 887.0, -1288.0, -1071.0, 1816.0, 1446.0, -209.0, -1468.0, -8.0, 1688.0, -121.0, -848.0, 0
-1396.0, 3772.0, -64.0, -196.0, 393.0, 2191.0, -2646.0, 2962.0, -542.0, 1041.0, -3095.0, 4245.0, 742.0, -113.0, -334.0, 3008.0, 44.0, -3357.0, 1718.0, -3951.0, 0
205.0, -2134.0, 2503.0, 1264.0, -41.0, -149.0, 2064.0, 866.0, 338.0, 614.0, -494.0, 27.0, 92.0, 1856.0, -55.0, -196.0, -69.0, 3.0, -373.0, -614.0, 1
958.0, 146.0, 2254.0, 1735.0, 1003.0, -1337.0, -617.0, 1133.0, -2141.0, 2358.0, -226.0, 2399.0, 778.0, 201.0, -681.0, -872.0, 96.0, 2294.0, 768.0, -29.0, 1
111.0, -126.0, 73.0, 635.0, 952.0, -616.0, -1913.0, 1365.0, -26.0, 25.0, -1432.0, 81.0, -595.0, 809.0, -1326.0, 1041.0, -643.0, 78.0, 119.0, 428.0, 1
113.0, 1256.0, 1566.0, 1183.0, -634.0, -119.0, -151.0, 2586.0, 2079.0, -955.0, 1074.0, -1022.0, 1813.0, 1548.0, 218.0, -69.0, 657.0, 384.0, -178.0, 569.0, 1
228.0, -1244.0, -24.0, -524.0, -988.0, -529.0, 325.0, 1895.0, 338.0, 587.0, 721.0, 2047.0, 166.0, 598.0, -444.0, -382.0, 86.0, -2.0, 1273.0, -795.0, 1
-31.0, 296.0, -352.0, 1153.0, -95.0, 228.0, -686.0, 961.0, 41.0, 1978.0, 2186.0, -427.0, 15.0, -35.0, -688.0, -74.0, 624.0, 789.0, 1496.0, 673.0, 1
1473.0, -2144.0, -441.0, -2724.0, 227.0, 102.0, 3053.0, -3299.0, -1499.0, -1788.0, 245.0, 1256.0, 1243.0, -2666.0, -182.0, -323.0, -1657.0, -1555.0, -1538.0, 2611.0, 0
-3932.0, 166.0, 1422.0, 5176.0, -638.0, 153.0, -1359.0, -1487.0, -111.0, -2479.0, -1235.0, -3179.0, -3887.0, -2902.0, -893.0, -911.0, 4004.0, -79.0, -1181.0, -1391.0, 0
1395.0, 226.0, 99.0, 2936.0, 24.0, 1634.0, 1694.0, -124.0, 1997.0, 2004.0, 289.0, 1912.0, 6.0, 1571.0, 2216.0, -694.0, 58.0, 737.0, 155.0, 407.0, 1
-3799.0, -2222.0, -3133.0, -2707.0, 123.0, -2781.0, -2745.0, -166.0, 35.0, -111.0, -1017.0, 1075.0, -793.0, -664.0, 144.0, 1989.0, 219.0, -1249.0, -96.0, 3684.0, 0
1276.0, -1133.0, 134.0, 1857.0, 629.0, 362.0, -322.0, -861.0, 978.0, -264.0, 721.0, 2158.0, -1622.0, 988.0, 653.0, 1028.0, 1188.0, -828.0, 62.0, 248.0, 1
-192.0, -652.0, -1056.0, -3513.0, 1133.0, -2912.0, 1912.0, -406.0, -1671.0, -3323.0, -504.0, 88.0, 541.0, 1136.0, -1096.0, 289.0, 272.0, -4413.0, -46.0, 3963.0, 0
1516.0, 55.0, -2451.0, 1274.0, -451.0, -2303.0, -2529.0, -2745.0, -2989.0, -1988.0, -128.0, -3584.0, -178.0, 254.0, 2146.0, -1302.0, 1006.0, 2492.0, -943.0, -2544.0, 0
-634.0, 832.0, 792.0, -575.0, -1011.0, 108.0, 1809.0, 1008.0, -721.0, 715.0, -635.0, 257.0, 863.0, 598.0, 921.0, 59.0, -761.0, -25.0, 1798.0, -238.0, 1
32.0, -5469.0, 193.0, 2869.0, -1373.0, 1247.0, 2213.0, 1851.0, 762.0, 412.0, -628.0, -176.0, -1345.0, 278.0, -1387.0, 196.0, -1411.0, -33.0, -3837.0, 1135.0, 0
-1043.0, 1729.0, -326.0, -2247.0, -676.0, -356.0, 211.0, 684.0, -1762.0, 2708.0, -253.0, -192.0, 332.0, -532.0, -985.0, -1568.0, 2372.0, -1612.0, -896.0, -2461.0, 0
-594.0, -125.0, 1147.0, 91.0, 87.0, 189.0, 129.0, -4136.0, -56.0, -1854.0, -2938.0, -1197.0, 443.0, 942.0, 4209.0, 4718.0, -1154.0, 448.0, -761.0, -595.0, 0
9.0, 187.0, 64.0, 89.0, 13.0, 1756.0, 179.0, -1169.0, -692.0, -446.0, 106.0, 1477.0, -399.0, 324.0, 374.0, 831.0, 424.0, -7.0, -5.0, 616.0, 1
-1159.0, 471.0, 172.0, -3456.0, 214.0, -4022.0, 1262.0, -4183.0, 1804.0, -1058.0, -36.0, 1085.0, 538.0, 2051.0, -3308.0, 2051.0, -444.0, -406.0, 407.0, -327.0, 0
916.0, 349.0, 979.0, 332.0, -128.0, 466.0, 1132.0, 457.0, 1.0, 3277.0, -57.0, -189.0, 548.0, 1367.0, 52.0, -402.0, 631.0, 1555.0, 1.0, -2048.0, 1
606.0, -432.0, -144.0, -2322.0, 389.0, -178.0, 48.0, 42.0, -594.0, 518.0, 1677.0, 1293.0, 22.0, 1441.0, -181.0, 1475.0, -1178.0, -2358.0, -133.0, 1591.0, 0
-593.0, -325.0, -1468.0, 1811.0, 2195.0, 2911.0, 1097.0, 1373.0, -281.0, 816.0, 1046.0, -715.0, 576.0, 119.0, -1255.0, 1361.0, 323.0, 854.0, 672.0, -15.0, 1
-205.0, -1374.0, 511.0, 876.0, 741.0, -2206.0, 2541.0, 1247.0, 1087.0, -1585.0, -3685.0, 2255.0, -1583.0, -84.0, 1223.0, -278.0, 206.0, -1304.0, -258.0, -559.0, 0
-1848.0, -1593.0, -2798.0, 181.0, -449.0, 992.0, -2658.0, -1131.0, -1558.0, 1921.0, 1074.0, 3664.0, 147.0, -1794.0, 67.0, -963.0, 75.0, 1561.0, 2228.0, -723.0, 0
3356.0, 1024.0, -1811.0, 931.0, -93.0, -117.0, -1089.0, -268.0, 5459.0, 1054.0, 2705.0, -1348.0, 91.0, 13.0, -3782.0, 1241.0, -2496.0, 207.0, -279.0, -117.0, 0
-239.0, -98.0, -118.0, -1703.0, 3361.0, -1155.0, 1142.0, 68.0, 149.0, 377.0, 434.0, -1348.0, -1532.0, -1989.0, -17.0, 165.0, -2155.0, -2343.0, 1526.0, 909.0, 0
3258.0, -1339.0, 1133.0, -1451.0, 772.0, -2358.0, -1996.0, -1582.0, 638.0, 1897.0, -2431.0, -2996.0, -11.0, -314.0, 2852.0, 186.0, -1622.0, -3302.0, 314.0, 189.0, 0
855.0, -1518.0, 116.0, 896.0, 386.0, -1002.0, 2881.0, 61.0, -202.0, 2066.0, -397.0, -1536.0, -1339.0, 1004.0, 191.0, 448.0, 872.0, 216.0, 2512.0, -1943.0, 0
-31.0, 201.0, 1718.0, -4.0, -115.0, 198.0, -708.0, 482.0, 726.0, 883.0, -572.0, -1692.0, 453.0, -1328.0, 48.0, -1307.0, -134.0, 1108.0, 1537.0, -23.0, 1
-1778.0, 96.0, 1484.0, -134.0, 1108.0, 337.0, 861.0, 113.0, 359.0, 706.0, -302.0, 191.0, 788.0, 477.0, 654.0, 1456.0, 2062.0, 485.0, -13.0, 1008.0, 1
2277.0, 12.0, 977.0, -1524.0, 1068.0, 3976.0, -972.0, 1263.0, 1004.0, -3673.0, 894.0, 1148.0, 63.0, -292.0, -486.0, -2768.0, -2471.0, 117.0, -2893.0, -954.0, 0
298.0, 2096.0, 196.0, -309.0, -94.0, -554.0, 1956.0, -1181.0, -135.0, 777.0, 939.0, 872.0, 472.0, 198.0, 113.0, 1672.0, 2216.0, 2691.0, 754.0, -178.0, 1
-1729.0, -348.0, 2553.0, -814.0, -27.0, -1019.0, -1549.0, 832.0, 462.0, -78.0, -254.0, 828.0, 537.0, -354.0, -1126.0, 693.0, 1091.0, 899.0, 888.0, 1107.0, 1
-1296.0, 551.0, 1167.0, 3817.0, -579.0, -101.0, 1954.0, -2453.0, -618.0, 192.0, -158.0, 1814.0, -1808.0, -1206.0, -4376.0, 2377.0, -1872.0, 1958.0, -1932.0, -4781.0, 0
139.0, -761.0, -1978.0, -4192.0, -33.0, -1946.0, -5804.0, -1782.0, -638.0, 1168.0, 436.0, 452.0, -133.0, 851.0, 2994.0, -248.0, -2008.0, -1814.0, 3248.0, -2251.0, 0
-714.0, -697.0, -105.0, 395.0, 2096.0, -1184.0, 2393.0, -216.0, -731.0, -1127.0, 3462.0, -3563.0, -398.0, 1829.0, -2112.0, -1854.0, 953.0, 2685.0, 594.0, 1235.0, 0
1508.0, 38.0, -717.0, -66.0, -1283.0, 1625.0, 594.0, 972.0, 992.0, -704.0, 1688.0, 237.0, -285.0, 1272.0, 1247.0, -1083.0, 2221.0, 816.0, -144.0, -2962.0, 1
-43.0, 894.0, 1876.0, 1414.0, 2119.0, 69.0, 123.0, -576.0, 185.0, -74.0, 1025.0, 567.0, 432.0, 535.0, 1362.0, -1006.0, -74.0, 644.0, 1004.0, 947.0, 1
3135.0, -298.0, -2796.0, -2046.0, 2148.0, -1959.0, 2023.0, 2321.0, 642.0, 425.0, 3965.0, 1952.0, -3046.0, -927.0, 1491.0, 527.0, 2769.0, -4328.0, -1128.0, -775.0, 0
2126.0, 3466.0, -416.0, 1109.0, 3212.0, -1163.0, -1728.0, 689.0, 1313.0, -1809.0, 364.0, -1561.0, 371.0, 1435.0, 1492.0, 1883.0, 5381.0, 58.0, 2014.0, 107.0, 0
1238.0, 749.0, 291.0, 154.0, -1853.0, 354.0, 215.0, 618.0, 1595.0, 628.0, 1058.0, 901.0, 308.0, -632.0, -74.0, -115.0, 554.0, 872.0, 157.0, 1264.0, 1
959.0, 1886.0, 886.0, 8.0, 12.0, 1031.0, 606.0, -364.0, 521.0, 34.0, -901.0, 168.0, -59.0, -381.0, 1165.0, 1794.0, -2034.0, 1145.0, -379.0, 152.0, 1
187.0, 2321.0, -4062.0, 84.0, -3877.0, 223.0, -119.0, -2452.0, -1175.0, 782.0, -334.0, 363.0, -366.0, -704.0, 2072.0, 1427.0, -2764.0, -2024.0, -854.0, 176.0, 0
773.0, 1151.0, -77.0, 514.0, -174.0, -7.0, 684.0, 245.0, 1499.0, 701.0, 424.0, -241.0, -1501.0, -28.0, -72.0, 1782.0, -5.0, -746.0, 1796.0, 866.0, 1
598.0, -58.0, -791.0, 3.0, 1492.0, 1502.0, 1216.0, 1091.0, -245.0, 954.0, 838.0, -677.0, -1483.0, 528.0, 489.0, 474.0, 157.0, 896.0, 73.0, 218.0, 1
-466.0, 896.0, 2443.0, 1617.0, 244.0, -1496.0, 1156.0, 9.0, -64.0, 1054.0, -1819.0, 3481.0, 3502.0, -372.0, 638.0, 27.0, -397.0, 1285.0, 464.0, 803.0, 1
-619.0, 2218.0, 834.0, 1837.0, -743.0, 923.0, -125.0, -47.0, -647.0, -887.0, 3114.0, 216.0, -818.0, -586.0, 1258.0, -436.0, -913.0, -1775.0, 2792.0, -164.0, 1
179.0, -432.0, 1479.0, 124.0, -76.0, 125.0, 465.0, 648.0, 195.0, 1009.0, -871.0, -287.0, -285.0, -374.0, -1658.0, 792.0, 1858.0, 1669.0, 1805.0, 93.0, 1
-828.0, 36.0, -739.0, -112.0, 2092.0, 4742.0, -1392.0, -3805.0, 958.0, -62.0, -1032.0, 1084.0, 17.0, -1729.0, 3463.0, 348.0, -1097.0, 302.0, -2105.0, -2386.0, 0
2372.0, 113.0, 3715.0, 1455.0, -2103.0, 3827.0, 5525.0, 282.0, 1183.0, -1734.0, 3122.0, 665.0, 517.0, -372.0, -1063.0, 1676.0, 144.0, -1796.0, -2031.0, 757.0, 0
1157.0, 3985.0, 1074.0, -624.0, 598.0, 1447.0, 1666.0, -1458.0, 2714.0, 385.0, -114.0, 305.0, -3337.0, -4324.0, 2881.0, -89.0, -354.0, -1579.0, -2203.0, 872.0, 0
124.0, 516.0, -306.0, 2783.0, 263.0, 62.0, 729.0, -666.0, -4.0, -48.0, 177.0, -702.0, -762.0, 1749.0, 749.0, 149.0, -324.0, -444.0, -828.0, 708.0, 1
-141.0, 1194.0, -495.0, -329.0, 151.0, 82.0, 724.0, 1312.0, 241.0, 334.0, 1125.0, 2083.0, 45.0, 2115.0, 1254.0, -1401.0, 808.0, -734.0, 543.0, -219.0, 1
-784.0, 1364.0, -556.0, -577.0, 1342.0, -5.0, 57.0, -543.0, 139.0, 27.0, 1047.0, 1017.0, -451.0, 1582.0, -328.0, 1278.0, 47.0, 1049.0, -7.0, -1187.0, 1
-249.0, 92.0, -146.0, -179.0, 264.0, -444.0, 1378.0, 197.0, 1044.0, -211.0, -114.0, 105.0, 2186.0, 341.0, 279.0, 848.0, 148.0, 1034.0, -211.0, 854.0, 1
1347.0, 2666.0, -1545.0, 1035.0, 1083.0, 1566.0, -1235.0, 3587.0, -318.0, 2006.0, -4038.0, 2044.0, 218.0, -684.0, 527.0, -867.0, 4255.0, -3554.0, 949.0, 1984.0, 0
-3167.0, 688.0, 2388.0, -564.0, 782.0, -3938.0, -876.0, -1768.0, 144.0, -1155.0, -285.0, 2935.0, -1224.0, -616.0, 1359.0, -2669.0, 408.0, 91.0, 1267.0, -279.0, 0
-1383.0, -1864.0, 706.0, 212.0, 168.0, -2724.0, -1443.0, 997.0, -276.0, -1136.0, -1001.0, -192.0, 583.0, 2722.0, 601.0, 2942.0, -1546.0, -1356.0, -1521.0, -9.0, 0
-23.0, 396.0, 806.0, 212.0, 1352.0, 2718.0, -11.0, 2101.0, 1484.0, 752.0, 14.0, 1836.0, 912.0, 1849.0, 1821.0, 597.0, 111.0, -1139.0, 106.0, 468.0, 1
3704.0, -54.0, 1583.0, -714.0, 3504.0, 662.0, 941.0, 2435.0, 1226.0, 4387.0, 63.0, 1002.0, -2047.0, 882.0, 1559.0, -2427.0, -1145.0, 284.0, -1243.0, -138.0, 0
-622.0, 389.0, -934.0, 715.0, 139.0, 625.0, 1392.0, -322.0, -539.0, 869.0, 1068.0, 928.0, 146.0, 37.0, 1903.0, -1468.0, 369.0, -817.0, 21.0, 32.0, 1
-217.0, -52.0, 1343.0, 1972.0, 2189.0, 1014.0, 1072.0, 152.0, 1524.0, 1423.0, 543.0, -684.0, 545.0, 1355.0, 1871.0, 2083.0, -4.0, -303.0, -1658.0, -82.0, 1
3458.0, 461.0, 138.0, -2536.0, 762.0, -1824.0, -1473.0, -437.0, -2474.0, -2505.0, -1541.0, -1348.0, -1918.0, 966.0, 1636.0, -743.0, 118.0, 265.0, -175.0, 2498.0, 0
-432.0, -3702.0, -1546.0, 1966.0, 1176.0, 854.0, -2662.0, 566.0, 1051.0, 191.0, -2818.0, 2788.0, 385.0, 2922.0, 1559.0, 5689.0, -474.0, -958.0, 3393.0, 1265.0, 0
1525.0, 1152.0, -399.0, -1877.0, -3879.0, -341.0, -582.0, -1272.0, 3143.0, 4381.0, 387.0, 2239.0, 767.0, 3568.0, -2402.0, -2264.0, 1823.0, 1721.0, 2091.0, -2036.0, 0
124.0, -2322.0, 21.0, -103.0, -5813.0, -774.0, -137.0, -1903.0, -711.0, -3351.0, -1826.0, 1111.0, -1549.0, 309.0, 216.0, -1499.0, -902.0, -2559.0, -2501.0, 3758.0, 0
-199.0, 778.0, 1038.0, 1109.0, 2039.0, 2048.0, 256.0, 1552.0, 74.0, 121.0, 279.0, -66.0, 1023.0, 274.0, 424.0, -1571.0, 462.0, -1875.0, 887.0, 993.0, 1
-413.0, 519.0, 2263.0, -132.0, 1683.0, -391.0, 1803.0, -148.0, -281.0, 325.0, 588.0, -502.0, 536.0, 1826.0, 1593.0, 2729.0, -1034.0, 3079.0, -124.0, 437.0, 0
-78.0, 124.0, 222.0, 568.0, -4.0, 2806.0, 1407.0, -398.0, 613.0, -542.0, 254.0, 142.0, 933.0, 2931.0, 221.0, 693.0, 607.0, -961.0, 2155.0, -305.0, 1
673.0, 1746.0, 76.0, -838.0, 2344.0, -217.0, -909.0, 57.0, -5099.0, 2623.0, 2368.0, -2615.0, 221.0, 178.0, -4591.0, -1764.0, 1178.0, -179.0, -3732.0, 1395.0, 0
-185.0, -1078.0, 146.0, 1226.0, 644.0, -456.0, -1047.0, -6.0, -927.0, 568.0, 24.0, -3.0, -357.0, -127.0, 1762.0, -175.0, 27.0, 1935.0, 2277.0, -97.0, 1
-597.0, 2097.0, -934.0, 5.0, -743.0, 876.0, -1168.0, 77.0, 2746.0, -685.0, -4813.0, -4296.0, 678.0, 1548.0, 1386.0, -2093.0, -102.0, -662.0, 192.0, -366.0, 0
2409.0, 234.0, -558.0, -993.0, -1148.0, 1765.0, -3087.0, 1267.0, 1527.0, -387.0, -1165.0, -893.0, 3405.0, -1104.0, -954.0, 1939.0, -2121.0, -1357.0, -2222.0, -1366.0, 0
401.0, 1524.0, 96.0, 265.0, -1.0, 1725.0, 1111.0, 2223.0, -1564.0, 918.0, -405.0, 174.0, -855.0, 49.0, 784.0, 104.0, 39.0, 275.0, -525.0, -941.0, 1
3903.0, 285.0, -173.0, 1511.0, -3701.0, 53.0, -2439.0, 183.0, -84.0, -2308.0, -2754.0, -712.0, -3203.0, 1246.0, -685.0, 2125.0, -1004.0, 546.0, 976.0, -2532.0, 0
2517.0, 245.0, -48.0, 504.0, 452.0, 147.0, 2291.0, -385.0, -2418.0, 1285.0, 234.0, 131.0, 1695.0, -772.0, -478.0, 212.0, 266.0, 281.0, 78.0, 1414.0, 1
-1214.0, 1544.0, -1318.0, -2488.0, 3813.0, -853.0, 2558.0, -1255.0, 2.0, 1374.0, -2674.0, -1833.0, -3328.0, 404.0, 3458.0, 2997.0, 443.0, -2489.0, -2109.0, 3278.0, 0
